"countrycode","country","currency_unit","year","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","rgdpo.pop","Country Name","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Duration of compulsory education (years)","Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)","Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)","Elderly literacy rate, population 65+ years, both sexes (%)","Human Capital Index (HCI): Expected Years of School, Total","Human Capital Index (HCI): Expected Years of School, Female","Human Capital Index (HCI): Expected Years of School, Male","Number of years of free pre-primary education guaranteed in legal frameworks","Number of years of free primary and secondary education guaranteed in legal frameworks","yrs_sch","fdi","voc","Years.Ratio","European.Average","gen","year_orig","log.rgdpo.pop"
"GRC","Greece","Euro",1985,149934.3125,154543.2813,9.968238,3.900651932,2107.469213,2.404258728,117155.5078,164687,149465.4688,150588.1406,792492.25,0.018032927,0.701994717,0.742430687,211698.4063,171163.3906,223890.5625,1425736.25,0.52833432,1.18063128,1.163959503,0.48818782,0.081893258,0.023162609,0.405338469,0.321780324,0.319915444,0.317530394,"Benchmark","Benchmark","Market-based","Regular","Regular",0.729238301,NA,0.600204587,0.315639049,0.177781686,0.089593187,-0.199062616,0.015844049,0.3150886,0.315318942,0.344372064,0.336240232,0.339054376,0.287039459,0.786464393,15503.57057,"Greece","8.74","10.220000000000001","12.18","20.5","8.4","9.0299999999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,0.9347387,0,0.8787879,0.9449358,0,15,9.64882563573353
"GRC","Greece","Euro",1986,157058.4531,160981.1094,10.015119,3.921319246,2107.81256,2.428882599,118048.9063,170079.5781,156440.7813,158217.7656,819884.25,0.017977752,0.710890234,0.738918543,212794.2813,168796.8906,226353.8281,1459384,0.540232122,1.164370775,1.154581547,0.48818782,0.075641699,0.02302165,0.41080313,0.374358147,0.36038661,0.356339037,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.572480261,0.328854799,0.173636377,0.092917405,-0.180196241,0.012307437,0.37412408,0.328687578,0.375129849,0.385030299,0.395279795,0.349245608,0.893482447,16073.80895,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8354086,0,NA,NA,NA,16,9.68494645304818
"GRC","Greece","Euro",1987,156567.1406,159643.9688,10.057297,3.924996614,2110.071251,2.453758717,122780.4844,164991.6719,155712.0156,157192.9219,861775.9375,0.017928744,0.686922193,0.699603319,207987.5469,172358.0781,217141.75,1488737.625,0.549903452,1.12108469,1.091063023,0.48818782,0.073855355,0.022732345,0.397445341,0.443115145,0.421581209,0.417609572,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.600427687,0.268531084,0.180653855,0.099359162,-0.187491581,0.038519811,0.446920156,0.358945131,0.430468678,0.415501326,0.438726664,0.395691544,1.005063295,15873.44679,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.040322,0,NA,NA,NA,17,9.67240297897425
"GRC","Greece","Euro",1988,168838.8594,171204.875,10.101352,4.004633904,2107.254823,2.478889465,129010.7266,179209.9219,167858.5313,168537.6406,920601.625,0.01842995,0.696244359,0.72462064,216905.7813,177514.3125,230142.9063,1519409.875,0.561395884,1.140614271,1.128159881,0.48818782,0.074694633,0.022538774,0.416318415,0.473884553,0.454298675,0.452468097,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.601751328,0.297851503,0.163719997,0.072384879,-0.157577485,0.021869771,0.47964716,0.403963417,0.452704102,0.44512099,0.46144563,0.427646309,1.06613946,16948.70895,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1893322,0,NA,NA,NA,18,9.73794694176606
"GRC","Greece","Euro",1989,176958.3281,179566.6406,10.155723,4.021696568,2109.303996,2.504277706,140890.2656,192349.0625,175493.4375,176550.0625,998577.75,0.019374924,0.6969347,0.748461604,225148.2031,189069.1719,242551.2031,1553375.25,0.575710893,1.160036087,1.164962173,0.48818782,0.073529623,0.022554344,0.476644412,0.464923203,0.451080501,0.448380858,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.627318263,0.29146859,0.170700535,0.091753796,-0.193629339,0.012388133,0.467103988,0.413180262,0.456908882,0.465654105,0.471755981,0.414412022,0.954981327,17681.32516,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94986624,0,NA,NA,NA,19,9.78026428587152
"GRC","Greece","Euro",1990,181332.3594,181550.1563,10.225992,4.062554359,2111.622917,2.529926062,148224.0625,200510.7031,179518.0781,178151.6094,1092081.25,0.020670108,0.662085831,0.736017525,225148.1875,193298.3125,247719.9063,1589163.75,0.590837836,1.132843852,1.161897779,0.48818782,0.072245419,0.022685958,0.465191245,0.555674195,0.545309603,0.54949224,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.666491508,0.293495178,0.165519252,0.093506724,-0.221769512,0.002756889,0.549532712,0.515927732,0.580403745,0.483819723,0.500574708,0.476401567,1.056346655,17753.79409,"Greece","11.33","12.08","26.13","26.85","9.77","10.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34,1.0266511,0,0.91983557,0.9564895,0,20,9.78435452361125
"GRC","Greece","Euro",1991,193430.4375,192950.8906,10.315107,3.977802038,2112.890866,2.557112932,154474.1563,213996.0469,191431.7969,191429.0313,1204328.625,0.02249107,0.68299228,0.760761738,232127.7969,197934.9688,258137.4375,1626445.75,0.607186556,1.157279253,1.199685574,0.48818782,0.075030029,0.022848854,0.534897775,0.56754446,0.549248755,0.549256682,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.650835276,0.310934454,0.15611735,0.084755309,-0.207774282,0.00513189,0.564518511,0.501766801,0.580159068,0.532964468,0.542568088,0.45250082,1.009451866,18705.6606,"Greece",NA,NA,NA,NA,NA,NA,NA,"0.75799000000000005","0.83860999999999997","76.568579999999997",NA,NA,NA,NA,NA,NA,1.0794798,0,NA,NA,NA,21,9.83658146291885
"GRC","Greece","Euro",1992,198890.5625,196230.2188,10.420236,4.045193672,2112.868964,2.576524973,159233.75,215811.2344,196962.3438,192733.0313,1315895.75,0.024125375,0.63269949,0.704067171,233752.6875,200065.2656,254856.7813,1659745.25,0.622846365,1.136696458,1.155285954,0.48818782,0.075417913,0.023084329,0.559425532,0.614255786,0.590058863,0.603006959,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.670288622,0.293553621,0.155899554,0.108529486,-0.249707803,0.021436535,0.613647282,0.521958113,0.616872072,0.470342696,0.487285405,0.45377326,0.995216191,18831.64823,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9843005,0,NA,NA,NA,22,9.84329414995007
"GRC","Greece","Euro",1993,201528.1406,200895.0938,10.533815,4.099038601,2112.143821,2.595133305,161677.2031,217900.25,199429.2813,196848.6406,1435005.75,0.025501063,0.617595434,0.674436688,230012.6406,199614.9063,251839.1719,1688573.5,0.636555314,1.09532702,1.11794591,0.48818782,0.073271185,0.023338242,0.672780171,0.572606504,0.545618296,0.552771211,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.661562145,0.285615623,0.159765318,0.094677843,-0.230502367,0.028881423,0.572195053,0.468010008,0.574310124,0.471299559,0.484956473,0.399198681,0.825336218,19071.44694,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8979032,0,NA,NA,NA,23,9.85594757091273
"GRC","Greece","Euro",1994,212694.4688,211749.5781,10.644949,4.198668957,2110.198818,2.613876104,167142.0938,223229.1563,208961.4531,207605.0156,1532466.625,0.026043106,0.624072254,0.661652625,234612.875,201846.75,253684.25,1713829.25,0.648642063,1.090287328,1.098975539,0.48818782,0.075691029,0.023545252,0.711967183,0.586298883,0.558031976,0.561678052,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.649866521,0.270162404,0.155230075,0.094686866,-0.205370292,0.03542443,0.588187814,0.473795325,0.578391016,0.47813803,0.504071772,0.391590089,0.802128077,19892.02373,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8413249,0,NA,NA,NA,24,9.8980741127758
"GRC","Greece","Euro",1995,223337.6406,219416.6406,10.745503,4.256537914,2110.706294,2.632754564,177170.9219,236618.6094,218570.5469,214878.6406,1587347.375,0.026198693,0.629062831,0.684307992,239539.1094,208336.8438,263030.6875,1740667.75,0.661952794,1.09036386,1.11610949,0.48818782,0.077457212,0.023797147,0.679861294,0.662799418,0.626279056,0.637039363,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.662762046,0.276657075,0.161754146,0.097432725,-0.225409389,0.026803434,0.653541327,0.517438054,0.700733006,0.523237884,0.535282433,0.435507894,0.891530335,20419.39224,"Greece","12.76","13.77","22.49","23.1","12.19","13.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.54,0.76929617,0,0.938071,0.97792596,0,25,9.92424032829826
"GRC","Greece","Euro",1996,232633.4688,226501.1094,10.832141,4.2476511,2109.400483,2.651769161,184138.3906,246467.7969,226278.5156,220574.3281,1609724.25,0.025670426,0.631484091,0.696732283,246395,215210.375,274207,1772264.625,0.679501295,1.104147792,1.145458102,0.481308222,0.080944829,0.024164941,0.706416853,0.677797496,0.644595623,0.661265194,"Benchmark","Benchmark","Market-based","Regular","Regular",0.766969158,NA,0.676891446,0.282577813,0.157921851,0.102160797,-0.243722036,0.024170082,0.663917303,0.546507895,0.737291455,0.527184188,0.528637409,0.446824193,0.929183006,20910.09611,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7253451,0,NA,NA,NA,26,9.94798738877749
"GRC","Greece","Euro",1997,252283.125,247353.0625,10.906257,4.238947392,2107.944768,2.670921087,199746.7813,261711.8125,244980.3906,240673.9531,1580984.5,0.024465015,0.686678708,0.737414241,257443.875,221278.7813,281960.4688,1804503.125,0.698887646,1.134642959,1.158431172,0.490919977,0.082575046,0.024674611,0.801343663,0.604777813,0.584331691,0.59478724,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.663082421,0.257464617,0.166865245,0.091672555,-0.22118707,0.042102247,0.598356366,0.518422663,0.630295038,0.506136477,0.506642997,0.429948121,0.889547408,22679.92241,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6873543,0,NA,NA,NA,27,10.02923533676
"GRC","Greece","Euro",1998,269264.8125,261940.7656,10.970121,4.426493168,2108.434425,2.690211296,215426.0313,285366.3125,260192.3906,255861.625,1567156.25,0.023519322,0.696950853,0.763216615,267471.0625,230527.7188,301407.7188,1851320.75,0.728529334,1.125776649,1.18259263,0.492724895,0.082576692,0.025494026,0.86729011,0.566517591,0.55508852,0.564484119,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.669858038,0.273351938,0.17210497,0.089773968,-0.242651552,0.037562583,0.564621389,0.519885421,0.573898077,0.473133266,0.487501532,0.432250112,0.911772192,23877.6551,"Greece",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"2","12",NA,0.04929786,0,NA,NA,NA,28,10.0806983675427
"GRC","Greece","Euro",1999,274464.7813,267494.6563,11.0279,4.434240818,2104.852409,2.70964098,221506.1094,289554.4375,265974.625,262171.2188,1554665,0.022674661,0.701851785,0.753540277,275689.375,238516.4219,309140.0313,1901424.625,0.758698642,1.132884026,1.18420279,0.503729343,0.080059595,0.026534701,0.896981964,0.570445538,0.560784042,0.56891948,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.672789216,0.2595568,0.17210184,0.09178257,-0.23763825,0.041407853,0.564325571,0.529334605,0.594369829,0.458595753,0.488499016,0.447328627,0.906301439,24256.17355,"Greece",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"2","12",NA,0.05799968,0,NA,NA,NA,29,10.0964264433472
"GRC","Greece","Euro",2000,281180.5938,281011.9688,11.082104,4.452402592,2107.638443,2.729210854,230990,303583.4688,273550.5938,273905.7813,1532618.125,0.021415448,0.718658745,0.766202033,286495.75,245154.5,324244.7813,1950916,0.789619029,1.146852732,1.209951282,0.502280891,0.079039186,0.027443497,1.072336202,0.485575825,0.481516808,0.48089236,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.663134098,0.265030801,0.180185109,0.090443127,-0.230512843,0.031719714,0.48509711,0.468601227,0.487337559,0.437874645,0.467016429,0.402267188,0.822742343,25357.27591,"Greece","12.22","13.64","9.6199999999999992","9.8800000000000008","14.07","15.34","9",NA,NA,NA,NA,NA,NA,"2","12",9.9,-0.0062820865,0,0.9632937,0.9831894,0,30,10.1408209859835
"GRC","Greece","Euro",2001,293539.4063,291715.1563,11.134457,4.46632719,2101.130446,2.749764442,245527.5781,317437.6875,287111.5625,284401.3438,1427795.625,0.019377256,0.767617524,0.822163999,298332.6563,254724.7813,337325.0625,2002580.25,0.82137686,1.166699052,1.229736567,0.507350743,0.078902341,0.028343724,1.11751,0.470766366,0.474345654,0.478866011,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.673013628,0.252847254,0.190300062,0.083534129,-0.226473868,0.026778786,0.470717669,0.486566782,0.470938623,0.437862366,0.441463858,0.439077407,0.909776032,26199.3159,"Greece",NA,NA,NA,NA,NA,NA,"9","0.86195999999999995","0.90176999999999996","86.932869999999994",NA,NA,NA,"2","12",NA,0.0014681806,0,NA,NA,NA,31,10.1734885787213
"GRC","Greece","Euro",2002,308082.5313,303662.7813,11.182305,4.57846117,2093.215148,2.770472527,260840.0156,333460.375,302806.4063,297745.125,1438109.25,0.019168368,0.79637289,0.849173248,310035.875,266568.7188,351130.125,2049998.875,0.851192832,1.174365878,1.239838123,0.538030803,0.072764464,0.029350098,1.062551667,0.503515422,0.508040607,0.516676605,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.683064818,0.243901074,0.192986533,0.076816306,-0.231858984,0.03509029,0.500336587,0.524294317,0.514766634,0.451534867,0.453380018,0.487207711,0.915302873,27155.65184,"Greece",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"2","12",NA,0.02211414,0,NA,NA,NA,32,10.2093404745999
"GRC","Greece","Euro",2003,319420.8438,305441.6875,11.218884,4.64593029,2091.478708,2.791336775,261273.0781,349505.3438,314583.7188,302168.0625,1499147.75,0.019939346,0.76887393,0.844231009,328001,277843.2813,377285.9688,2109743.25,0.888009071,1.204509616,1.291549802,0.541611791,0.074916661,0.030401923,0.886034167,0.647048771,0.641852438,0.668225288,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.685930014,0.291997284,0.178731441,0.090977818,-0.291144371,0.043507777,0.630953908,0.626464844,0.708817363,0.496717781,0.509858012,0.591436982,1.07015729,27225.67481,"Greece",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"2","12",NA,0.6957977,0,NA,NA,NA,33,10.2119157339035
"GRC","Greece","Euro",2004,340496.4063,319653.5938,11.234992,4.753020763,2082.551818,2.812358141,271858.6875,363948.0938,335491.0313,317179.75,1578222,0.020694448,0.758308887,0.821292996,344601.375,288154.2813,387273.6563,2169116,0.918779731,1.228378177,1.286881208,0.5303936,0.080428563,0.031173199,0.805365,0.735905707,0.716954231,0.758345187,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.677136242,0.290338248,0.179976091,0.090388104,-0.309185982,0.071347214,0.716979325,0.661007226,0.807113767,0.531813443,0.538510442,0.650728166,1.167175055,28451.60849,"Greece",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"2","12",NA,0.89139116,0,NA,NA,NA,34,10.2559599753904
"GRC","Greece","Euro",2005,338297.6875,326492.3125,11.224791,4.778794289,2136.239017,2.833537817,284930.7813,367438.5,339352.3125,320625.9688,1558741.5,0.020246474,0.751014829,0.798372269,346666.0313,298219.9375,388152.25,2211402.75,0.939828455,1.197932482,1.250341177,0.54139483,0.078819208,0.031498663,0.80412,0.749399424,0.730146229,0.772790909,"Benchmark","Benchmark","Market-based","Regular","Regular",0.7496551,NA,0.700350523,0.257333249,0.188319772,0.10011448,-0.314536244,0.068418175,0.729997993,0.663657784,0.821552336,0.543140948,0.544320464,0.671555459,1.091658235,29086.7164,"Greece","19.3","21.35","16.09","16.53","21.45","23.27","9","0.81355","0.93323999999999996","73.436120000000003",NA,NA,NA,"2","12",10.95,0.27775416,0,0.9891008,0.9951139,0,35,10.2780368678407
"GRC","Greece","Euro",2006,369233.0625,351992.5,11.185228,4.833973408,2125.336374,2.854876995,299543.5,406436.125,367808.0938,346782.5,1820472.375,0.022960035,0.750902534,0.822377205,366261.0938,309026.375,418337.875,2272128.5,0.974987388,1.235264659,1.315230131,0.546119392,0.07843598,0.032012679,0.797140833,0.769612968,0.743060648,0.788112819,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.669795752,0.308241099,0.193983451,0.106836662,-0.330423206,0.051566217,0.755346298,0.668653548,0.818873703,0.565270722,0.556259274,0.628724873,0.991382003,31469.40769,"Greece",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"2","12",NA,1.9782373,0,NA,NA,NA,36,10.3567711684641
"GRC","Greece","Euro",2007,379983.2813,352220.4375,11.120358,4.858280659,2110.988578,2.876376629,307375.7188,424112.6875,377043.2188,348773.1875,1965785.75,0.024325026,0.72483933,0.832260966,378251.5625,322821.4688,441018.875,2348542.75,1.022998452,1.244185328,1.352280974,0.543166339,0.07937672,0.033186588,0.7306375,0.884366393,0.844681919,0.913148165,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.686588466,0.334707409,0.194716975,0.10870333,-0.36502105,0.04030491,0.862257898,0.740190148,0.962322831,0.619952917,0.59774965,0.669086337,1.045139551,31673.48007,"Greece",NA,NA,NA,NA,NA,NA,"9","0.82516999999999996","0.77927000000000002","76.498750000000001",NA,NA,NA,"2","12",NA,0.6137056,0,NA,NA,NA,37,10.3632350188762
"GRC","Greece","Euro",2008,390628.3438,362663.5,11.040309,4.872008801,2106.260038,2.898038626,329573.25,439295.5313,390115.3438,356578.375,2070362,0.02534611,0.721571207,0.845200717,376983.75,329838.875,438561,2409200.5,1.059660673,1.214825749,1.317427516,0.539658546,0.078780666,0.034443147,0.682674711,0.947512686,0.908638835,0.994098186,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.722378373,0.30770874,0.201887563,0.128284872,-0.412541449,0.052281946,0.92716682,0.791873276,1.020312548,0.680476129,0.641365707,0.710245192,1.105244637,32849.03529,"Greece",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"2","12",NA,1.6109321,0,NA,NA,NA,38,10.3996776563582
"GRC","Greece","Euro",2009,380753.8438,350892.5,10.959272,4.796369076,2081.211638,2.919863701,331002.625,415244.9063,378253.6875,350554.25,2135406.75,0.026515257,0.709991693,0.817306936,360770.6875,326951.125,410114.9375,2447700,1.079483271,1.16553998,1.235113621,0.551240683,0.073304676,0.035034623,0.71984336,0.911591709,0.872378528,0.941310525,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.7166394,0.240311638,0.227587149,0.107816175,-0.337906986,0.045552611,0.894925594,0.718302906,0.964071035,0.641258359,0.603930593,0.654149771,0.945347011,32017.86579,"Greece",NA,NA,NA,NA,NA,NA,"10","0.82989999999999997","0.77654999999999996","76.568989999999999",NA,NA,NA,"2","12",NA,0.834961,0,NA,NA,NA,39,10.3740493319246
"GRC","Greece","Euro",2010,347717.2813,324407.4375,10.887637,4.637154102,2019.570798,2.941852808,301403.4375,372788.5625,346454.2813,321649.6563,1916699.875,0.024095384,0.688454211,0.769487321,341005.4063,307320.2813,382152.4375,2461731.5,1.085909009,1.133363962,1.183995724,0.550175965,0.074828044,0.035079625,0.755044952,0.882566154,0.856780708,0.922853053,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.709372044,0.221934393,0.227682993,0.132351428,-0.34626779,0.054926906,0.874987543,0.747909069,0.906178296,0.64799583,0.596646428,0.644594908,0.897151291,29795.94539,"Greece","22.5","24.75","17.350000000000001","17.82","24.85","26.84","10",NA,NA,NA,NA,NA,NA,"2","12",11.36,0.17936122,0,1.0052958,1.0017622,1,40,10.3021276024981
"GRC","Greece","Euro",2011,314638.8125,294014.7813,10.829079,4.301328182,2037.700316,2.962745428,286654.6563,334115.625,315636.9375,290582.9063,1839908.875,0.022645758,0.656156301,0.723946989,306395.6563,281968.1875,335407.5313,2451916,1.074679136,1.056994557,1.078619719,0.551578283,0.066117674,0.034596838,0.719355254,0.905331731,0.895413637,0.972616076,"Benchmark","Benchmark","Market-based","Regular","Regular",0.750686302,NA,0.738146663,0.163330257,0.248334765,0.169163391,-0.37830776,0.059332699,0.918760002,0.835510433,0.865417719,0.679002523,0.606678784,0.699339926,0.883948684,27150.48817,"Greece",NA,NA,NA,NA,NA,NA,"10","0.92320999999999998","0.92183999999999999","92.503450000000001",NA,NA,NA,"2","12",NA,0.38593888,0,NA,NA,NA,41,10.2091503056793
"GRC","Greece","Euro",2012,299430.7188,281534.375,10.781125,4.033717632,2055.374133,2.983786583,270078.4063,311774.2813,298132,275916.1563,2203488.25,0.025537165,0.589492381,0.640014887,284695.625,262373.1875,305865.1563,2429524.5,1.054126143,1.017206311,1.018740654,0.528572679,0.066522837,0.033499971,0.778293601,0.82858628,0.811900616,0.877272129,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.731180181,NA,0.736372888,0.151117936,0.24246946,0.192873284,-0.390079319,0.067245789,0.837336421,0.70382154,0.802012503,0.660526514,0.580738544,0.530107617,0.681338072,26113.6361,"Greece",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"2","12",NA,0.68673104,0,NA,NA,NA,42,10.1702129128169
"GRC","Greece","Euro",2013,294988.5313,281881.125,10.7405,3.941757441,2059.219903,3.004976749,255297.6406,300664.75,293429.5,278327.6563,2419922,0.026910841,0.571621001,0.597524524,276889.9375,251212.9688,293195.0313,2406968.75,1.036116004,1.004889131,0.99191159,0.507770061,0.069074601,0.032309454,0.753159182,0.845435143,0.812747359,0.856846333,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.7390826,NA,0.697423339,0.162998974,0.219832405,0.192023128,-0.351973057,0.079695195,0.858655572,0.628801167,0.803493083,0.678480864,0.624190748,0.488407731,0.638629556,26244.69298,"Greece",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"2","12",NA,1.2328075,0,NA,NA,NA,43,10.1752190753897
"GRC","Greece","Euro",2014,294032.5625,278412.3125,10.701456,3.99039793,2020.881621,3.026317596,252326.5,297488.7188,292936.0938,273827.875,2478459.25,0.026580604,0.561140716,0.588679254,278823.0313,250864.1875,294339.5625,2385307.5,1.023711681,1.017548919,1.001338005,0.521744907,0.068812802,0.031532966,0.753730737,0.83600539,0.803231478,0.859282434,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.725849496,NA,0.70306921,0.164929196,0.21840933,0.189137399,-0.37231046,0.096765362,0.844412267,0.620119393,0.808943331,0.690376878,0.609919131,0.459180266,0.595330119,26016.30213,"Greece",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"2","12",NA,1.1455706,0,NA,NA,NA,44,10.1664786255181
"GRC","Greece","Euro",2015,294728.5938,280679.0625,10.65975,4.030077934,2031.140442,3.047810316,250268,296160.6563,293156.1875,278531.2813,2418983,0.025439167,0.564017415,0.57822144,277674.5313,251189.0938,296146.6875,2365268.25,1.01456058,1.006138563,1.000308633,0.518329442,0.072258264,0.031171482,0.901658962,0.694027603,0.666259229,0.701242685,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.715020512,NA,0.679698527,0.164766669,0.218828887,0.162349343,-0.312542677,0.086899213,0.706510067,0.514829099,0.655256093,0.62559998,0.542933941,0.380088359,0.501468539,26330.73595,"Greece",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"2","12",11.6,0.6484647,0,1.0165074,1.0013992,1,45,10.1784922031062
