countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,rgdpo.pop,Country Name,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary),Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary),Barro-Lee: Percentage of population age 25+ with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 25+ with tertiary schooling. Total (Incomplete and Completed Tertiary),Duration of compulsory education (years),"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)","Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)","Elderly literacy rate, population 65+ years, both sexes (%)","Human Capital Index (HCI): Expected Years of School, Total","Human Capital Index (HCI): Expected Years of School, Female","Human Capital Index (HCI): Expected Years of School, Male",Number of years of free pre-primary education guaranteed in legal frameworks,Number of years of free primary and secondary education guaranteed in legal frameworks,yrs_sch,fdi,voc,voc_pc,Years.Ratio,European.Average,gen,year_orig,rgdpo.pop.roll,log.rgdpo.pop,log.rgdpo.pop.roll
POL,Poland,Zloty,1975,250028.7344,251015.0781,33.970724,15.4185667,NA,2.466815948,207429.9688,248281.5469,240614.9688,241126.0625,442893.0938,0.015791437,0.67041105,0.696659267,360977.6563,297046.875,360535.5313,414075.3125,0.132700399,0.882348359,0.884353936,0.626219392,0.155519113,0.040207833,0.00332,0.194667682,0.203448534,0.203017324,Benchmark,Extrapolated,Estimated,Regular,Regular,0.321186083,NA,0.570296466,0.169419974,0.289958805,0.004857524,-0.00713882,-0.027394002,0.223433226,0.248034656,0.138091072,0.352544487,0.366959304,0.190278441,1.836605668,7389.158915,Poland,2.87,5.2,3.14,8.3,3.56,5.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19,3.02741985,1,46.83,0.939645,0.9104558,1,5,7271.764599,8.907769194,8.891754264
POL,Poland,Zloty,1980,240610.9063,246228.3438,35.53972,16.10946846,NA,2.496011019,193031.6094,241620.4531,231589.6094,235539.8125,551597.9375,0.01655638,0.575486839,0.594336033,429242.7188,347229.6563,429948.2188,605798,0.194528937,0.881866634,0.886409521,0.626219392,0.113063216,0.040770255,0.004421667,0.252014667,0.255226344,0.250945985,Benchmark,Extrapolated,Market-based,Regular,Regular,0.341120038,NA,0.594604015,0.206287205,0.224924564,0.16572912,-0.192887336,0.001342419,0.26461333,0.267985523,0.218709171,0.392721832,0.395523846,0.234886408,1.24323833,6928.257842,Poland,2.6,4.59,0.53,1.4,3.71,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31,3.02741985,1,49.83,0.9691944,0.932804,1,10,7054.852108,8.843363667,8.861470901
POL,Poland,Zloty,1985,294750.2813,296217.9688,37.13387,15.91067219,NA,2.609457731,218837.8438,286389,283842.625,285385.25,930050.9375,0.025317155,0.524221897,0.508737147,425339.2188,340003.4063,415530.625,725823.25,0.232347697,0.80159843,0.785855591,0.626219392,0.089807056,0.039062377,0.014714167,0.260105997,0.258359045,0.256962508,Benchmark,Benchmark,Market-based,Regular,Regular,0.358186823,NA,0.547755659,0.236701682,0.21905984,0.112820514,-0.102988966,-0.013348799,0.264771312,0.252699614,0.2484404,0.320452958,0.340121627,0.204672486,0.627424896,7977.029294,Poland,3.52,6.11,3.36,8.94,4.17,6.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69,3.02741985,1,47.84,0.9794989,0.9449358,1,15,7919.706111,8.984321352,8.977109377
POL,Poland,Zloty,1990,335254.875,324730.8125,37.960193,15.0829668,NA,2.732218504,238951.2031,300663.4375,321013.625,308887.3125,1051911.125,0.024535777,0.5228073,0.502630293,416990,326660.3438,390511.9688,862354,0.279205769,0.738573432,0.694097817,0.626219392,0.081989981,0.039931651,0.95,0.188252673,0.205754235,0.213831753,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.542797327,0.199788839,0.230789691,0.091452703,-0.050243545,-0.014585024,0.185343787,0.273520678,0.195094123,0.446023911,0.479978204,0.172374561,0.438506961,8554.508996,Poland,3.41,5.89,0.43,1.13,4.54,6.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,0.13489397,1,46.53,0.9677094,0.9564895,1,20,9074.73732,9.054213791,9.113249713
POL,Poland,Zloty,1995,440109.7813,449397.4375,38.458638,14.12686062,2081.898367,2.8989501,340357.0938,409827.5938,418877.4063,426415.2813,1129517.625,0.021969408,0.692789257,0.657766342,464354.1563,407506.1563,466219.9375,979985.0625,0.318002105,0.780547678,0.786428452,0.626219392,0.123192213,0.037530273,2.424983333,0.326858491,0.339702666,0.333697617,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.538890004,0.16291745,0.259292185,0.107107863,-0.133084521,0.064877026,0.367145747,0.40263015,0.24312897,0.500567436,0.511363029,0.271703362,0.807104766,11685.21458,Poland,5.47,9.57,7.99,21.25,6.14,9.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.32,2.5714586,1,47.50,0.9865255,0.97792596,1,25,11667.65044,9.366079611,9.364575371
POL,Poland,Zloty,2000,563679.1875,582819.0625,38.556693,14.47869301,2081.697367,3.01870203,460650.3125,572833.8125,537912.875,556499.3125,1318911.375,0.022414297,0.738534629,0.731270969,600618.3125,529098.3125,639882.0625,1315058.5,0.464136034,0.845102727,0.903502047,0.625951588,0.113832548,0.04479558,4.346075,0.306223601,0.320164233,0.309471041,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.607116163,0.201587871,0.220648229,0.12533164,-0.189472228,0.034788392,0.325402349,0.377407461,0.253453016,0.443828285,0.456438303,0.29246074,0.77240479,15115.89862,Poland,6.16,10.76,2.37,6.27,8.34,12.77,9,NA,NA,NA,NA,NA,NA,0,12,10.74,5.4204097,1,43.87,1.0037314,0.9831894,1,30,14928.61507,9.623502358,9.611035124
POL,Poland,Zloty,2005,646043.625,658130.8125,38.368949,13.98608971,2079.048446,3.118109703,529511.5625,649146.1875,640768.9375,635716.875,1511245,0.022356398,0.77889818,0.737785697,697917.9375,608091.625,715055.75,1562725.375,0.561617017,0.91544044,0.941204309,0.563034832,0.143747121,0.046881355,3.235483333,0.470739484,0.477778971,0.481575876,Benchmark,Benchmark,Market-based,Regular,Regular,0.720258202,86.66666667,0.606921971,0.188188568,0.226014137,0.255259544,-0.304538935,0.028154688,0.500567019,0.508936346,0.390642703,0.550788939,0.526858091,0.450410694,1.163884521,17152.69325,Poland,9.78,16.74,15.8,41.44,10.06,15.28,10,NA,NA,NA,NA,NA,NA,0,12,11.36,3.606469,0,23.62,1.0150709,0.9951139,1,35,17260.98521,9.749910481,9.756204044
POL,Poland,Zloty,2010,904032.9375,897993.375,38.329781,15.32640839,2048.800023,3.230424643,756158.6875,918917.625,899391.8125,880769.75,1996998.375,0.028198006,0.878529966,0.883929551,881506.9375,756204.75,917485.5625,2015542.875,0.74632585,0.959266305,1.001915216,0.563492835,0.146699265,0.050775006,3.0153,0.511872292,0.533509612,0.544789612,Benchmark,Benchmark,Market-based,Regular,Regular,NA,85.55555556,0.620936155,0.184791699,0.237584084,0.270404756,-0.327435583,0.013718889,0.539489746,0.634034038,0.439692885,0.659208715,0.60333842,0.520098567,1.202556372,23428.0852,Poland,11.37,18.98,5.15,13.42,13.98,21.13,10,NA,NA,NA,NA,NA,NA,0,12,11.62,3.8669605,1,28.65,1.0226284,1.0017622,1,40,23228.42025,10.0616908,10.05313182
POL,Poland,Zloty,2015,1069768.375,1033507.813,38.034079,15.82499695,2049.009142,3.352443218,843936.5625,1034499.25,1063819.5,1026802.5,2541927.75,0.031832326,0.874933839,0.849897325,1019621.625,826733.4375,1023509.313,2502944.5,0.932565391,0.967180908,0.974268734,0.545849204,0.159012407,0.051376496,3.7695,0.433961958,0.449147522,0.465339631,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.693902661,85.55556667,0.596561968,0.185588464,0.225345403,0.291448981,-0.316533566,0.017588753,0.456946462,0.516399145,0.373114586,0.649805069,0.583648622,0.399501026,0.924363554,27173.20467,Poland,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,4,12,11.84,3.1575441,1,28.80,1.0230572,1.0013992,1,45,22283.71077,10.20998664,10.01161123
PRT,Portugal,Euro,1970,73309.07031,72843.5,8.65134,3.142502308,2102.068946,1.396433949,58959.80078,77619.96094,73328.84375,73763.90625,183468.0313,0.007724755,1.033196807,1.084137678,98853.51563,76973.53125,105632.3906,489246.625,0.137769282,1.12905848,1.149269938,0.642972589,0.126270637,0.026227167,0.143404396,0.106970027,0.11057023,0.109918073,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.676821709,0.252971441,0.122482486,0.086223416,-0.158988863,0.02048984,0.106785305,0.121945627,0.107990786,0.149245098,0.135562375,0.094720997,0.994677901,8419.909517,Portugal,0.65,1.41,0.13,1.1,0.83,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17,0.35642773,1,52.97,0.712,0.9013237,0,0,8479.163305,9.038354361,9.045367057
PRT,Portugal,Euro,1975,88650.03906,90463.39844,9.172241,3.605849504,2110.025422,1.490630507,83691.74219,97369.29688,88992.64063,89451.03906,268166.2188,0.009381822,0.963245869,1.058162928,122490.8125,111309.6797,128363.7891,710927.75,0.208308488,1.056897759,1.055048823,0.642972589,0.074464291,0.027231632,0.12745658,0.208042145,0.217480913,0.216366395,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.771734416,0.152905524,0.163880661,0.076462239,-0.170231104,0.005248328,0.215696782,0.275235832,0.171995521,0.283594459,0.253689617,0.225342155,1.167436123,9862.736755,Portugal,1.06,2.65,0.7,7,1.15,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,0.5962044,1,41.02,0.7920998,0.9104558,0,5,10400.98681,9.19651897,9.249655966
PRT,Portugal,Euro,1980,108340.5938,113197.4922,9.750964,3.883376837,2058.162734,1.645427823,95072.34375,124478.9531,109085.5,110422.3203,344851.2813,0.009820116,0.985660911,1.118649483,157082.8438,123533.3438,167847.2969,917222.4375,0.279689193,1.109238505,1.129044652,0.642972589,0.065751895,0.026747426,0.249708868,0.27711004,0.301555723,0.297904909,Benchmark,Extrapolated,Market-based,Regular,Regular,0.666242103,NA,0.673319995,0.266310394,0.187668443,0.104142271,-0.232220575,0.000779445,0.298373401,0.380589157,0.200820982,0.402539253,0.362551928,0.319610804,1.114237785,11608.85141,Portugal,1.36,3.5,0.66,6.6,1.62,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,0.4771044,0,9.46,0.8510999,0.932804,0,10,11318.85827,9.359523139,9.334225487
PRT,Portugal,Euro,1985,104876.5859,107578.1719,9.929184,4.074889183,1971.313784,1.799256206,88307.625,108610.4141,105644.625,106905.9844,486255.375,0.011619646,0.77034992,0.756851792,164174.5,128815.2969,155777.7031,1104611.75,0.34326911,1.014101505,0.916603804,0.642972589,0.053785361,0.025863431,0.849925014,0.249952495,0.256662458,0.253634155,Benchmark,Benchmark,Market-based,Regular,Regular,0.601291869,NA,0.593120694,0.189912573,0.232910052,0.15596962,-0.216376692,0.044463757,0.290355176,0.285847604,0.147064433,0.340973616,0.330809176,0.219704986,0.482810795,10834.54309,Portugal,2.19,5.74,1.25,12.58,2.55,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08,1.0106138,0,1.30,0.8913043,0.9449358,0,15,11474.72022,9.290494743,9.347901653
PRT,Portugal,Euro,1990,157535.1406,156697.3906,9.895364,4.467215061,1972.380018,1.939990044,122672.8438,168553.2188,157808.75,156035.0469,737754.25,0.01499313,0.826648355,0.881986558,216317.4531,168557.8281,228613.2031,1337818.75,0.433750987,1.103424788,1.110844016,0.642972589,0.067462616,0.026612211,0.711060095,0.507498145,0.498820782,0.504490972,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.613853276,0.294038862,0.172334507,0.207219154,-0.333497226,0.046051461,0.525103569,0.475619465,0.44478792,0.508015156,0.48831436,0.36642766,0.816905975,15835.43471,Portugal,2.88,7.92,1.5,15.06,3.41,7.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73,3.3157902,0,2.84,0.93400294,0.9564895,0,20,15646.94374,9.670005411,9.658030889
PRT,Portugal,Euro,1995,197690.7813,193266.9375,10.091325,4.586215496,1897.717808,2.074104548,148576.9688,207950.7031,195488.2969,192144.0938,1058063,0.01939114,0.818503261,0.875096083,235387.1563,189556.8906,256130.875,1594149.5,0.54017967,1.071959019,1.111112237,0.642972589,0.06853871,0.028299235,0.753711198,0.653352618,0.604231834,0.614748299,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.638298392,0.309006274,0.134959668,0.220884442,-0.325710177,0.022561407,0.623319507,0.481311828,0.795395613,0.550638318,0.536327362,0.387626201,0.725050449,19151.79003,Portugal,3.77,10.82,2.68,26.88,3.68,8.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49,0.5795467,0,12.31,0.9788639,0.97792596,1,25,19159.08335,9.860151464,9.860532209
PRT,Portugal,Euro,2000,259576.9531,255502.1406,10.297112,5.076171875,1920.561459,2.244372129,205945.3281,282746.5625,254626.2656,253839.0313,1150474.5,0.017356016,0.86613214,0.928040147,287572.5,231561.8906,325870.875,1969393.875,0.721804202,1.04478097,1.127779126,0.655944645,0.061717592,0.030930972,1.085400833,0.472604722,0.464644223,0.466085166,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.655073166,0.302558869,0.156249374,0.20152548,-0.336412907,0.021006055,0.451099575,0.443297744,0.562764764,0.47556743,0.466994226,0.359534174,0.630317867,24812.99034,Portugal,4.28,12.8,3.11,31.27,4.42,11.23,9,NA,NA,NA,NA,NA,NA,0,9,8.41,6.148619,0,11.85,0.99525505,0.9831894,1,30,23948.69747,10.1191226,10.08366922
PRT,Portugal,Euro,2005,285299.9375,279745.7813,10.508495,5.074203968,1898.144004,2.230435133,236583.9375,313722.7188,288411.25,275652.9375,1373608.375,0.018146986,0.845350087,0.892464042,300237.4375,250181.6563,337458.8438,2295768,0.864222646,1.037440181,1.110758424,0.654262722,0.054191753,0.031813003,0.80412,0.711892903,0.683660626,0.715303183,Benchmark,Benchmark,Market-based,Regular,Regular,0.834957017,NA,0.681414485,0.279840201,0.176852927,0.250142395,-0.428453892,0.040203866,0.676368177,0.597072601,0.848769784,0.560850978,0.541077554,0.556387007,0.730686247,26620.91777,Portugal,3.04,10.07,0.64,6.4,3.5,11.15,9,NA,NA,NA,NA,NA,NA,0,9,8.12,1.7074124,0,16.47,1.0274314,0.9951139,1,35,26272.52598,10.18945257,10.17627903
PRT,Portugal,Euro,2010,323258.7188,305685.2188,10.596058,4.911687374,1893.635619,2.361251354,261166.3906,348817.2188,324045,303016,2162823.25,0.026220892,0.729369938,0.809705317,309248.7188,261773.625,346011.4375,2522290.75,0.977005482,1.006985188,1.073263168,0.61905688,0.055299878,0.03321518,0.755044952,0.788047135,0.734098375,0.785044014,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.664030612,0.289261371,0.197859138,0.246773005,-0.440311462,0.042387396,0.779398382,0.573351443,0.817072868,0.660826206,0.582233548,0.467735231,0.559517264,28848.95673,Portugal,3.26,11.81,1.09,10.9,3.67,12.72,12,NA,NA,NA,NA,NA,NA,1,12,8.71,3.7658236,0,25.41,1.0530661,1.0017622,1,40,28303.3121,10.26982911,10.25073411
PRT,Portugal,Euro,2015,314019.625,297096.6563,10.368351,4.608299732,1878.60165,2.444253445,248182,310777.9063,313092.7188,295753.9375,2445003,0.025903953,0.667165041,0.675929248,296486.9063,245018.7188,311103.2813,2539610.25,0.980928004,0.986792684,0.986337602,0.57256037,0.066158786,0.032785311,0.901658962,0.669824719,0.636597037,0.673917949,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.832218667,NA,0.644755423,0.211648628,0.194394872,0.288695514,-0.406412691,0.066918321,0.685197234,0.504854977,0.618838131,0.64468497,0.556657314,0.348762274,0.445964664,28654.18583,Portugal,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,1,12,9.14,0.63693684,1,28.29,1.0643342,1.0013992,1,45,30543.97021,10.26305481,10.32692257
ROU,Romania,New Leu,1970,62327.6875,61683.61328,20.548911,10.28130817,NA,2.101394892,49593.44922,60544.37891,59792.04297,59867.03906,102527.8125,0.004656007,0.467341751,0.47129494,109527.75,66922.69531,101745.2031,155672.4531,0.092127107,0.832239509,0.742171466,0.471328348,0.193984061,0.091218591,0.0021897,0.186857015,0.212715164,0.212448701,Extrapolated,Extrapolated,Estimated,Regular,Regular,NA,NA,0.56752336,0.182920828,0.260869861,0.009561012,-0.009714162,-0.011160889,0.209587827,0.329818934,0.137406021,0.368165106,0.393452495,0.231479734,3.833247662,3001.794756,Romania,2.09,3.67,3.93,9.93,2.22,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05,2.0310948,0,18.89,0.78436315,0.9013237,0,0,3119.932318,8.006965641,8.045566588
ROU,Romania,New Leu,1975,104961.5938,104552.9297,21.665643,10.39892673,NA,2.322412968,79383.17969,103406.7891,101903.7656,102368.4922,163262.4688,0.006159267,0.65386641,0.666577756,187292.4375,106968.6641,174356.5781,247066.8281,0.147071511,1.076234579,0.961814165,0.471328348,0.21390672,0.090068802,0.002,0.196442887,0.224696189,0.22367616,Benchmark,Extrapolated,Market-based,Regular,Regular,0.233684963,NA,0.501102328,0.234677792,0.274362594,0.081007943,-0.075254031,-0.015896698,0.227921933,0.318055868,0.138948813,0.324047595,0.345414191,0.242636234,3.115204096,4825.74783,Romania,2.23,3.96,1.16,2.99,3.01,4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,2.0310948,1,42.86,0.8082497,0.9104558,0,5,4916.268474,8.481720992,8.500305082
ROU,Romania,New Leu,1980,154309.9844,155062.4219,22.615639,10.35740376,NA,2.489769459,111783.7578,155837.25,149431.5469,151230.7656,273155.4063,0.008568157,0.724135876,0.751239896,268343,147386.8594,256731.1563,436004.0625,0.259549469,1.110584497,1.02001369,0.471328348,0.164436951,0.086519793,0.0018,0.213675171,0.244050294,0.241146803,Interpolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.538741291,0.29129985,0.20041889,0.091983452,-0.101613007,-0.020830501,0.238133907,0.321125835,0.147928208,0.329724073,0.350774318,0.283519715,2.096421719,6856.424526,Romania,2.62,4.57,2.5,6.44,3.05,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78,2.0310948,1,42.86,0.84873945,0.932804,0,10,6711.091312,8.832941379,8.811516856
ROU,Romania,New Leu,1985,181711.0625,180412.3906,23.071274,10.57038021,NA,2.632722139,120800.9453,166581.5313,175803.375,176086.0781,361571.0313,0.010142046,0.677381516,0.619710267,313499.25,150221.7344,252780.875,621059.5,0.352802962,1.064337134,0.823859215,0.471328348,0.131505191,0.067173108,0.001714142,0.262926877,0.288629085,0.288165689,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.500706077,0.259989828,0.185327396,0.099442288,-0.032462437,-0.013003191,0.298741579,0.356449306,0.166164964,0.309847236,0.368086517,0.373347461,1.53280282,7819.78449,Romania,3.05,5.14,3.71,9.1,3.67,5.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,2.0310948,1,42.86,0.8915907,0.9449358,0,15,7775.040866,8.964412274,8.958673993
ROU,Romania,New Leu,1990,182151.125,192325.6719,23.48916,10.90097141,NA,2.750293255,152344.0625,190635.4531,175376.1719,183696.7813,407959.4688,0.010149569,0.612064242,0.627372384,286234.2813,175842.875,262984.3125,760588,0.430271864,0.846007705,0.746188641,0.471328348,0.094104841,0.063614264,0.002243208,0.211348295,0.231453612,0.220969841,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.622044623,0.208448887,0.207278937,0.071256898,-0.101870082,-0.007159231,0.237936527,0.311443567,0.131556943,0.446718186,0.485678583,0.340594292,0.921425521,8187.848007,Romania,3.33,5.59,0.49,1.2,4.67,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84,2.56E-05,1,42.86,0.91723466,0.9564895,0,20,7842.234838,9.010406384,8.967279129
ROU,Romania,New Leu,1995,185338.6563,193860.3906,22.964754,11.15229988,1822.645406,2.85733366,162946.8125,186320.7813,177446.9375,184896.75,396731.4688,0.008315671,0.602690339,0.599968076,257088.6563,168980.4375,217923.6719,754545.375,0.428793699,0.735465229,0.598480165,0.471328348,0.108295329,0.059911706,0.203327583,0.188164875,0.212215349,0.203664854,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.596798718,0.12641637,0.284486771,0.088117927,-0.108690724,0.012870929,0.234587401,0.379878372,0.090779305,0.485495955,0.511425674,0.287428141,0.798141122,8441.648911,Romania,4.23,7.05,5.23,12.72,4.96,7.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.37,1.1192639,1,34.81,0.9392524,0.97792596,0,25,8224.335713,9.040932937,9.014852808
ROU,Romania,New Leu,2000,181615.7188,189927.8125,22.137419,10.89760017,1852.998997,2.937466145,158246.6563,184005.6719,174774.8281,182767.5313,563468.125,0.008943396,0.473376244,0.458439827,254189.8906,181365.75,229051.3125,803984.375,0.467637211,0.687999487,0.595153093,0.521739304,0.107405581,0.059353493,2.170872083,0.20218946,0.21421282,0.204844952,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.5957461,0.140938655,0.270089597,0.13552776,-0.161282569,0.018980481,0.234824762,0.28807655,0.130204633,0.41850996,0.442867279,0.186429381,0.538076699,8579.492149,Romania,4.76,7.81,1.71,4.14,6.24,9.15,8,NA,NA,NA,NA,NA,NA,NA,NA,10.7,2.783649,1,25.75,0.95882887,0.9831894,0,30,8844.513486,9.057130001,9.087552601
ROU,Romania,New Leu,2005,239571.375,255695.6875,21.417291,9.114600182,1876.996102,3.003774405,218553.4219,265353.25,240595.6875,250005.7031,611567.1875,0.009196707,0.632309556,0.622550964,334411.1563,260999.7031,333888,915033.875,0.567633986,0.890046239,0.853097558,0.528203368,0.121319741,0.064386144,2.913653167,0.393538445,0.409210891,0.393808484,Benchmark,Benchmark,Market-based,Regular,Regular,0.687163771,93.33333333,0.651882291,0.187195003,0.222311482,0.21352537,-0.301345021,0.026430888,0.429639608,0.482400656,0.287679255,0.519450486,0.537084997,0.405580342,0.982412577,11938.75021,Romania,6.31,10.34,9.63,23.4,6.36,9.37,10,NA,NA,NA,NA,NA,NA,4,12,10.89,6.600778,1,33.18,0.9772934,0.9951139,0,35,12607.21697,9.387544709,9.442024704
ROU,Romania,New Leu,2010,379282.5313,378044.5938,20.471864,8.712800026,1840.668989,3.09966445,312706.4063,403823.4688,379397.0625,373174.1875,1269982.625,0.017815927,0.677162528,0.706675231,384478.0625,305421.3438,407895.6875,1255862.875,0.808024883,0.866485775,0.882480443,0.490852505,0.118126154,0.069931038,3.1779,0.421509236,0.438129842,0.445435941,Benchmark,Benchmark,Market-based,Regular,Regular,NA,95.55555556,0.58849901,0.244167656,0.249464661,0.199617058,-0.293126345,0.011377939,0.483054727,0.495170385,0.276320487,0.663338721,0.566854537,0.362433076,0.769083083,18466.54481,Romania,6.61,10.63,3.04,7.41,8.05,11.85,10,NA,NA,NA,NA,NA,NA,4,12,11.24,1.8901075,1,33.36,0.9885057,1.0017622,0,40,18600.94541,9.823715985,9.830967687
ROU,Romania,New Leu,2015,439606.8125,429855.6875,19.925175,8.535400391,1785.671089,3.194822311,335791.875,440627.2813,437905.8438,427424.7188,1527465.875,0.019237194,0.702803731,0.698543906,445137.9063,346208.9063,456554.6875,1481394.5,0.93904233,0.933341205,0.918977261,0.442551672,0.154494271,0.066194378,4.005666667,0.399945915,0.406240106,0.4162018,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.646479041,82.22223333,0.580112517,0.245272234,0.205503896,0.215694472,-0.292380303,0.045797139,0.443028778,0.426400721,0.27832821,0.657370389,0.558993042,0.294708341,0.699005544,21573.49622,Romania,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,13,11.07,2.4272952,1,28.01,0.9829901,1.0013992,0,45,18600.94541,9.979220813,9.830967687
SWE,Sweden,Swedish Krona,1970,171985.0313,159251.75,8.054916,3.96096921,1703.711173,2.72251749,118719.7031,174597.9688,169570.3125,162381.3281,563335.9375,0.030896427,0.862371624,0.924633145,191171.0156,161527.2813,231811.9375,888769.4375,0.261419386,0.814111531,0.958530247,0.63736558,0.074904166,0.032176007,5.173210004,0.222745538,0.224640623,0.234585956,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.514954805,0.344117582,0.216161922,0.251881123,-0.297239482,-0.029875938,0.224057794,0.228666902,0.219619393,0.171457186,0.145114288,0.194082752,1.186728835,19770.75242,Sweden,3.75,6.45,1.59,4.2,4.85,7.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,0.28417704,0,24.97,0.9581448,0.9013237,1,0,19331.14764,9.891958974,9.869472941
SWE,Sweden,Swedish Krona,1975,193806.25,179795.8281,8.19734,4.136231422,1575.38616,2.82698369,133718.0313,199000.9375,195044.8906,181926.7813,697385,0.033098556,0.861517429,0.951045275,217196.4063,183784.1563,258709.5469,1089840,0.330329061,0.847738326,0.980459869,0.612066388,0.075208671,0.033178657,4.152191666,0.436182976,0.424956352,0.455598474,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.502190113,0.358841628,0.232819989,0.296312839,-0.372801393,-0.017363217,0.434709728,0.401961058,0.439360768,0.332391173,0.267761618,0.354749858,1.539823055,21933.43549,Sweden,6.39,10.86,6.81,18,8.02,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.62,0.09677839,1,27.31,0.95926684,0.9104558,1,5,21638.10046,9.995767486,9.98221095
SWE,Sweden,Swedish Krona,1980,196620.2969,188504.1563,8.316338,4.28328228,1514.605154,2.935458422,145525.7656,204185.2656,197024.8906,185078.7656,777011.5625,0.031768605,0.808259428,0.897729874,232092.9531,199600.2813,267668.75,1241641.125,0.386589378,0.838505387,0.938965857,0.620983243,0.06027244,0.032937631,4.229574999,0.741544187,0.721192598,0.767742932,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.520759821,0.316943407,0.265531182,0.342529535,-0.42721343,-0.018550543,0.718503833,0.670703411,0.786730826,0.487617761,0.422933996,0.624732554,1.579396248,22666.72618,Sweden,7.88,13.41,6.01,15.9,9.41,14.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0.17658375,0,25.77,0.96752626,0.932804,1,10,22680.43959,10.02865332,10.02925814
